businessZones,city,companyFullName,companyId,companyLabelList,companyLogo,companyShortName,companySize,createTime,deliver,district,education,explain,financeStage,firstType,formatCreateTime,gradeDescription,hitags,imState,industryField,industryLables,isSchoolJob,jobNature,lastLogin,latitude,linestaion,longitude,pcShow,plus,positionAdvantage,positionId,positionLables,positionName,promotionScoreExplain,publisherId,resumeProcessDay,resumeProcessRate,salary,score,secondType,stationname,subwayline,workYear
,杭州,杭州大搜车汽车服务有限公司,18655,"技能培训,Geek,开放,扁平管理",i/image/M00/48/18/Cgp3O1eRtMCASyPWAAArSkfFNEQ507.jpg,大搜车,2000人以上,2018-06-08 09:28:53,0,余杭区,本科,,D轮及以上,产品/需求/项目类,2018-06-08,,一年调薪2次,overSevenDays,"移动互联网,O2O",,0,全职,1528872668000,30.243532000000002,,120.03240100000001,0,,"钱多活少,美女加帅哥",3766909,"资深,大数据,数据挖掘,算法",机器学习平台产品经理,,225715,0,0,25k-35k,0,产品设计/需求分析,,,3-5年
,杭州,浙江数字医疗卫生技术研究院,140921,"定期体检,通讯津贴,交通补助,美女领导",i/image/M00/49/EE/CgqKkVeYoWCAUob8AABUE4Urj-s137.png,OMAHA 开放医疗与健康联盟,15-50人,2018-06-11 11:27:52,0,余杭区,本科,,不需要融资,开发/测试/运维类,2018-06-11,,,today,"移动互联网,医疗健康","医疗健康,深度学习,数据挖掘",0,全职,1529660165000,30.36606500000001,,120.02531699999999,0,,"五险一金,各项补贴,弹性工作,免费停车",4514197,"医疗健康,深度学习,数据挖掘",机器学习算法工程师,,5726085,1,100,12k-20k,0,数据开发,,,1年以下
"仓前,仓前",杭州,杭州默安科技有限公司,163561,"年底双薪,带薪年假,定期体检,股票期权",i/image/M00/83/BD/CgqKkVhaajqAf1ApAACS95qUO8c240.jpg,杭州默安科技有限公司,50-150人,2018-06-20 19:18:19,0,余杭区,本科,,A轮,开发/测试/运维类,3天前发布,,,threeDays,信息安全,,1,全职,1529561600000,30.291459000000003,,120.003776,0,,"大牛多,安全算法,全员持股,前景好",3932838,"深度学习,NLP,人工智能",机器学习算法实习生,,6710901,1,13,4k-6k,0,数据开发,,,应届毕业生
"长河,西兴,长河,西兴",杭州,观澜网络（杭州）有限公司,26248,"扁平管理,弹性工作,期权",image1/M00/00/37/Cgo8PFTUXJ-APriyAABXV5Sn0M8576.png,丁香园,500-2000人,2018-06-13 09:18:30,0,滨江区,本科,,D轮及以上,开发/测试/运维类,2018-06-13,,,today,"医疗健康,企业服务","医疗健康,后端开发",0,全职,1529661246000,30.188678000000003,,120.202258,0,,"发展空间大,领导好",2974994,"医疗健康,后端开发",机器学习工程师（自然语言方向）,,320841,1,100,10k-20k,0,后端开发,,,3-5年
西湖,杭州,海宁好德软件科技有限公司,104608,"股票期权,专项奖金,绩效奖金,美女多",i/image2/M00/48/42/CgotOVrehfOAGl6-AABQZAt2-BU581.png,好德软件,15-50人,2018-06-04 20:50:11,0,西湖区,硕士,,不需要融资,开发/测试/运维类,2018-06-04,,,today,"移动互联网,数据服务",,0,全职,1529650009000,30.259324,,120.13020300000001,0,,高薪、分红、分股、硅谷公司、阿里系老板,4469462,"算法,数据挖掘,深度学习,建模",AI智能聊天机器人开发/人工智能机器人/神经网络深度机器学习,,4460551,0,0,15K-30K,0,数据开发,,,3-5年
古荡,杭州,支付宝(杭州)信息技术有限公司,153849,"年底双薪,带薪年假,股票期权,绩效奖金",i/image/M00/1F/54/CgpFT1kRuMmASL74AAAg3WZnNI005.jpeg,蚂蚁金服集团,2000人以上,2018-06-21 18:49:51,0,西湖区,本科,,B轮,开发/测试/运维类,2天前发布,,"年底双薪,17薪,股票期权,免费体检,5险1金,人体工学椅,晋升机制",overSevenDays,"金融,移动互联网",,0,全职,1525930104000,30.272627000000004,2号线_学院路;2号线_古翠路,120.125788,0,,"金融核心,国际合作,数据驱动,新金融",4036362,"后端开发,Java,大数据,平台/后台,分布式,J2EE",蚂蚁金服-数据研发／机器学习平台开发工程师,,8815198,0,0,20k-40k,0,后端开发,古翠路,2号线,不限
"古荡,天目山路,西溪,古荡,古荡,天目山路,西溪,天目山路,西溪",杭州,支付宝(杭州)信息技术有限公司,153849,"年底双薪,带薪年假,股票期权,绩效奖金",i/image/M00/1F/54/CgpFT1kRuMmASL74AAAg3WZnNI005.jpeg,蚂蚁金服集团,2000人以上,2018-06-19 13:24:06,0,西湖区,本科,,B轮,开发/测试/运维类,2018-06-19,,"年底双薪,17薪,股票期权,免费体检,5险1金,人体工学椅,晋升机制",sevenDays,"金融,移动互联网",,0,全职,1529385972000,30.272627000000004,2号线_学院路;2号线_古翠路,120.125788,0,,"核心业务,顶尖团队,学习成长快,大牛云集",3865634,"hadoop,搜索,推荐,大数据,AI平台",机器学习平台技术专家-P7-平台数据技术事业群,,7314660,3,86,25k-50k,0,数据开发,古翠路,2号线,3-5年
古荡,杭州,支付宝(杭州)信息技术有限公司,153849,"年底双薪,带薪年假,股票期权,绩效奖金",i/image/M00/1F/54/CgpFT1kRuMmASL74AAAg3WZnNI005.jpeg,蚂蚁金服集团,2000人以上,2018-06-21 18:49:51,0,西湖区,本科,,B轮,开发/测试/运维类,2天前发布,,"年底双薪,17薪,股票期权,免费体检,5险1金,人体工学椅,晋升机制",overSevenDays,"金融,移动互联网",,0,全职,1525930104000,30.272627000000004,2号线_学院路;2号线_古翠路,120.125788,0,,"金融核心,国际合作,数据驱动,新金融",4036311,"后端开发,架构师,大数据,平台/后台,分布式",蚂蚁金服-高级Java研发工程师/机器学习平台架构,,8815198,0,0,20k-40k,0,后端开发,古翠路,2号线,不限
,杭州,观澜网络（杭州）有限公司,26248,"扁平管理,弹性工作,期权",image1/M00/00/37/Cgo8PFTUXJ-APriyAABXV5Sn0M8576.png,丁香园,500-2000人,2018-06-13 09:18:31,0,滨江区,本科,,D轮及以上,开发/测试/运维类,2018-06-13,,,today,"医疗健康,企业服务",,0,全职,1529661246000,0.0,,0.0,0,,工作环境好,3463310,,算法工程师（机器学习/深度学习方向）,,320841,1,100,10k-20k,0,数据开发,,,1-3年
,杭州,观澜网络（杭州）有限公司,26248,"扁平管理,弹性工作,期权",image1/M00/00/37/Cgo8PFTUXJ-APriyAABXV5Sn0M8576.png,丁香园,500-2000人,2018-06-13 09:18:31,0,滨江区,不限,,D轮及以上,开发/测试/运维类,2018-06-13,,,today,"医疗健康,企业服务",医疗健康,0,全职,1529661246000,0.0,,0.0,0,,"发展空间,工作环境",2909270,医疗健康,机器学习算法工程师 (深度学习方向),,320841,1,100,15k-30k,0,数据开发,,,不限
古荡,杭州,支付宝(杭州)信息技术有限公司,153849,"年底双薪,带薪年假,股票期权,绩效奖金",i/image/M00/1F/54/CgpFT1kRuMmASL74AAAg3WZnNI005.jpeg,蚂蚁金服集团,2000人以上,2018-06-21 18:49:50,0,西湖区,本科,,B轮,开发/测试/运维类,2天前发布,,"年底双薪,17薪,股票期权,免费体检,5险1金,人体工学椅,晋升机制",today,"金融,移动互联网",,0,全职,1529676723000,30.272627000000004,2号线_学院路;2号线_古翠路,120.125788,0,,"金融核心,国际合作,数据算法,新金融",4553521,"数据挖掘,深度学习,人工智能",蚂蚁金服-搜索算法工程师/机器学习专家,,8813562,0,0,20k-40k,0,数据开发,古翠路,2号线,不限
仓前,杭州,同盾科技有限公司,6502,"技能培训,股票期权,绩效奖金,岗位晋升",i/image/M00/15/04/Cgp3O1bqjJSAL_ILAAGd2i3E4lo109.jpg,同盾科技,500-2000人,2018-06-21 11:34:30,0,余杭区,硕士,,C轮,开发/测试/运维类,2天前发布,,"试用期上社保,年底双薪,免费下午茶,学习机会,BAT背景,免费体检,Mac办公,定期团建,加班补贴,试用期上公积金,免费健身房,一年调薪2次,打车报销,弹性工作",today,"信息安全,数据服务",,0,全职,1529673883000,30.280276,,120.017992,0,,"发展空间大,福利待遇好,大牛多,硅谷实验室",4029837,"专家,资深,数据挖掘,算法",机器学习科学家-杭州-00097,,81793,1,10,30k-60k,0,数据开发,,,5-10年
仓前,杭州,北京零零无限科技有限公司,77306,"智能硬件,弹性工作,五险一金,股票期权",i/image/M00/26/0F/CgqKkVcgU1aABK_iAAAV-LXFris985.png,零零无限,50-150人,2018-06-21 15:53:52,0,余杭区,硕士,,A轮,开发/测试/运维类,2天前发布,,,today,硬件,,1,实习,1529675876000,29.993662,,119.993591,0,,"扁平管理,技术氛围好,工作环境佳,餐费补贴",4653060,深度学习,机器学习算法实习生,,205919,1,40,3k-4k,0,数据开发,,,应届毕业生
,杭州,观澜网络（杭州）有限公司,26248,"扁平管理,弹性工作,期权",image1/M00/00/37/Cgo8PFTUXJ-APriyAABXV5Sn0M8576.png,丁香园,500-2000人,2018-06-13 09:18:29,0,滨江区,不限,,D轮及以上,开发/测试/运维类,2018-06-13,,,today,"医疗健康,企业服务",,0,全职,1529661246000,0.0,,0.0,0,,发展空间大,3541780,NLP,算法工程师（机器学习/深度学习方向）,,320841,1,100,15k-30k,0,数据开发,,,1-3年
,杭州,苏州融畅软件科技有限公司,296144,"""""",i/image2/M00/28/73/CgoB5lok9K2APmKqAAAnEr4mPsc057.png,融畅软件,50-150人,2018-06-15 09:43:52,0,下沙,博士,,未融资,开发/测试/运维类,2018-06-15,,,today,移动互联网,,0,全职,1529689675000,30.305693,1号线(下沙江滨)_金沙湖;1号线(下沙江滨)_高沙路;1号线(下沙江滨)_文泽路,120.335817,0,,"大厂,研究院,高薪资,技术氛围浓",4653277,"专家,数据挖掘,自然语言处理",输入法服务化-NLP机器学习算法研究员,,10787403,1,83,30k-60k,0,数据开发,文泽路,1号线(下沙江滨),不限
古荡,杭州,支付宝(杭州)信息技术有限公司,153849,"年底双薪,带薪年假,股票期权,绩效奖金",i/image/M00/1F/54/CgpFT1kRuMmASL74AAAg3WZnNI005.jpeg,蚂蚁金服集团,2000人以上,2018-06-21 18:49:51,0,西湖区,本科,,B轮,开发/测试/运维类,2天前发布,,"年底双薪,17薪,股票期权,免费体检,5险1金,人体工学椅,晋升机制",overSevenDays,"金融,移动互联网",,0,全职,1525930104000,30.272627000000004,2号线_学院路;2号线_古翠路,120.125788,0,,"金融核心,国际合作,数据驱动,新金融",4049622,"数据分析,数据挖掘,深度学习,反作弊",蚂蚁金服-智能运维算法工程师／机器学习专家,,8815198,0,0,20k-40k,0,数据开发,古翠路,2号线,不限
古荡,杭州,支付宝(杭州)信息技术有限公司,153849,"年底双薪,带薪年假,股票期权,绩效奖金",i/image/M00/1F/54/CgpFT1kRuMmASL74AAAg3WZnNI005.jpeg,蚂蚁金服集团,2000人以上,2018-06-21 18:49:51,0,西湖区,本科,,B轮,开发/测试/运维类,2天前发布,,"年底双薪,17薪,股票期权,免费体检,5险1金,人体工学椅,晋升机制",today,"金融,移动互联网",,0,全职,1529676723000,30.272627000000004,2号线_学院路;2号线_古翠路,120.125788,0,,"金融核心,国际合作,数据驱动,新金融",4552126,"数据挖掘,深度学习,推荐,人工智能",算法工程师／机器学习专家,,8813562,0,0,20k-40k,0,数据开发,古翠路,2号线,不限
古荡,杭州,支付宝(杭州)信息技术有限公司,153849,"年底双薪,带薪年假,股票期权,绩效奖金",i/image/M00/1F/54/CgpFT1kRuMmASL74AAAg3WZnNI005.jpeg,蚂蚁金服集团,2000人以上,2018-06-21 18:49:50,0,西湖区,本科,,B轮,开发/测试/运维类,2天前发布,,"年底双薪,17薪,股票期权,免费体检,5险1金,人体工学椅,晋升机制",overSevenDays,"金融,移动互联网",,0,全职,1525930104000,30.272627000000004,2号线_学院路;2号线_古翠路,120.125788,0,,"金融核心,国际合作,数据驱动,新金融",4036640,"数据分析,数据挖掘,深度学习,人工智能",蚂蚁金服-高级算法工程师/机器学习专家,,8815198,0,0,20k-40k,0,数据开发,古翠路,2号线,不限
古荡,杭州,支付宝(杭州)信息技术有限公司,153849,"年底双薪,带薪年假,股票期权,绩效奖金",i/image/M00/1F/54/CgpFT1kRuMmASL74AAAg3WZnNI005.jpeg,蚂蚁金服集团,2000人以上,2018-06-21 18:49:51,0,西湖区,本科,,B轮,开发/测试/运维类,2天前发布,,"年底双薪,17薪,股票期权,免费体检,5险1金,人体工学椅,晋升机制",overSevenDays,"金融,移动互联网",,0,全职,1525930104000,30.272627000000004,2号线_学院路;2号线_古翠路,120.125788,0,,"金融核心,国际合作,数据驱动,新金融",4036607,"数据挖掘,深度学习,人工智能",蚂蚁金服-推荐系统算法工程师／机器学习专家,,8815198,0,0,20k-40k,0,数据开发,古翠路,2号线,不限
古荡,杭州,支付宝(杭州)信息技术有限公司,153849,"年底双薪,带薪年假,股票期权,绩效奖金",i/image/M00/1F/54/CgpFT1kRuMmASL74AAAg3WZnNI005.jpeg,蚂蚁金服集团,2000人以上,2018-06-21 18:49:50,0,西湖区,本科,,B轮,开发/测试/运维类,2天前发布,,"年底双薪,17薪,股票期权,免费体检,5险1金,人体工学椅,晋升机制",today,"金融,移动互联网",,0,全职,1529676723000,30.272627000000004,2号线_学院路;2号线_古翠路,120.125788,0,,"金融核心,国际合作,数据算法,新金融",4552668,"数据分析,算法,数据挖掘,深度学习,人工智能",蚂蚁金服-知识图谱工程师/机器学习专家,,8813562,0,0,20k-40k,0,数据开发,古翠路,2号线,不限
古荡,杭州,支付宝(杭州)信息技术有限公司,153849,"年底双薪,带薪年假,股票期权,绩效奖金",i/image/M00/1F/54/CgpFT1kRuMmASL74AAAg3WZnNI005.jpeg,蚂蚁金服集团,2000人以上,2018-06-21 18:49:50,0,西湖区,硕士,,B轮,开发/测试/运维类,2天前发布,,"年底双薪,17薪,股票期权,免费体检,5险1金,人体工学椅,晋升机制",today,"金融,移动互联网",,0,全职,1529676723000,30.272627000000004,2号线_学院路;2号线_古翠路,120.125788,0,,"金融核心,国际合作,数据驱动,新金融",4552513,"数据分析,数据挖掘,深度学习,人工智能",蚂蚁金服-机器学习算法专家／高级专家,,8813562,0,0,30k-50k,0,数据开发,古翠路,2号线,5-10年
仓前,杭州,同盾科技有限公司,6502,"技能培训,股票期权,绩效奖金,岗位晋升",i/image/M00/15/04/Cgp3O1bqjJSAL_ILAAGd2i3E4lo109.jpg,同盾科技,500-2000人,2018-06-19 13:56:45,0,余杭区,不限,,C轮,开发/测试/运维类,2018-06-19,,"试用期上社保,年底双薪,免费下午茶,学习机会,BAT背景,免费体检,Mac办公,定期团建,加班补贴,试用期上公积金,免费健身房,一年调薪2次,打车报销,弹性工作",today,"信息安全,数据服务","金融,电商,广告营销,大数据",0,全职,1529673883000,30.28027588,,120.01799185,0,,技术大牛多 行业发展快 五险一金,3489864,"金融,电商,广告营销,大数据",机器学习资深工程师-杭州-00240,,81793,1,10,20k-30k,0,后端开发,,,5-10年
古荡,杭州,支付宝(杭州)信息技术有限公司,153849,"年底双薪,带薪年假,股票期权,绩效奖金",i/image/M00/1F/54/CgpFT1kRuMmASL74AAAg3WZnNI005.jpeg,蚂蚁金服集团,2000人以上,2018-06-21 18:49:51,0,西湖区,本科,,B轮,开发/测试/运维类,2天前发布,,"年底双薪,17薪,股票期权,免费体检,5险1金,人体工学椅,晋升机制",today,"金融,移动互联网",,0,全职,1529676723000,30.272627000000004,2号线_学院路;2号线_古翠路,120.125788,0,,"金融核心,国际合作,数据算法,新金融",4553579,"数据挖掘,深度学习,模式识别,人工智能",高级算法工程师/算法专家（机器学习方向）,,8813562,0,0,20k-40k,0,数据开发,古翠路,2号线,3-5年
古荡,杭州,支付宝(杭州)信息技术有限公司,153849,"年底双薪,带薪年假,股票期权,绩效奖金",i/image/M00/1F/54/CgpFT1kRuMmASL74AAAg3WZnNI005.jpeg,蚂蚁金服集团,2000人以上,2018-06-21 18:49:50,0,西湖区,本科,,B轮,开发/测试/运维类,2天前发布,,"年底双薪,17薪,股票期权,免费体检,5险1金,人体工学椅,晋升机制",today,"金融,移动互联网",,0,全职,1529676723000,30.272627000000004,2号线_学院路;2号线_古翠路,120.125788,0,,"金融核心,国际合作,数据驱动,新金融",4552556,"算法,数据挖掘,深度学习,模式识别,人工智能",蚂蚁金服-数据研发／机器学习平台开发工程师,,8813562,0,0,20k-40k,0,数据开发,古翠路,2号线,不限
古荡,杭州,支付宝(杭州)信息技术有限公司,153849,"年底双薪,带薪年假,股票期权,绩效奖金",i/image/M00/1F/54/CgpFT1kRuMmASL74AAAg3WZnNI005.jpeg,蚂蚁金服集团,2000人以上,2018-06-21 18:49:51,0,西湖区,本科,,B轮,开发/测试/运维类,2天前发布,,"年底双薪,17薪,股票期权,免费体检,5险1金,人体工学椅,晋升机制",overSevenDays,"金融,移动互联网",,0,全职,1524056443000,30.272627000000004,2号线_学院路;2号线_古翠路,120.125788,0,,"高薪,新金融,组内大牛,团队氛围好",4109097,"资深,深度学习",蚂蚁金服-机器学习算法高级专家,,9687497,0,0,30k-60k,0,数据开发,古翠路,2号线,3-5年
